STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
232,17082,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17083,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17084,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
232,17085,10,6,0,0,0,0,0,4,0,0,0,1
232,17086,10,10,0,0,0,0,0,4,0,0,0,1
232,17087,10,10,0,0,0,0,0,4,0,0,0,1
232,17088,10,10,0,0,0,0,0,4,0,0,0,1
232,17089,10,7,0,0,0,0,0,4,0,0,0,1
232,17090,10,7,0,0,0,0,0,4,0,0,0,1
232,17091,3,6,0,0,4,2,0,4,0,0,7.33986636490816e-07,0.999999266013363
232,17092,2,6,4,7,3,1,0,4,0,0,3.76914449788745e-09,0.999999996230856
232,17093,0,0,8,5,0,3,0,2,0,0.997756726671102,0.000489633145966153,0.00175364018293176
232,17094,0,0,10,4,0,0,0,2,0,0.999999943410861,0,5.65891395261266e-08
232,17095,0,0,0,0,0,10,0,1,0.999999781968166,0,0,2.18031834387369e-07
232,17096,10,8,0,0,0,0,0,4,0,0,0,1
232,17097,10,6,0,0,0,0,0,4,0,0,0,1
232,17098,10,6,0,0,0,0,0,4,0,0,0,1
232,17099,10,7,0,0,0,0,0,4,0,0,0,1
