user_id,W2_Sun,W2_Mon,W2_Tue,W2_Wed,W2_Thu,W2_Fri,W2_Sat,W3_Sun,W3_Mon,W3_Tue,W3_Wed,W3_Thu,W3_Fri,W3_Sat,W4_Sun,W4_Mon,W4_Tue,W4_Wed,W4_Thu,W4_Fri,W4_Sat,W5_Sun,W5_Mon,W5_Tue,W5_Wed,W5_Thu,W5_Fri,W5_Sat,W7_Sun,W7_Mon,W7_Tue,W7_Wed,W7_Thu,W7_Fri,W7_Sat,W8_Sun,W8_Mon,W8_Tue,W8_Wed,W8_Thu,W8_Fri,W8_Sat,W9_Sun,W9_Mon,W9_Tue,W9_Wed,W9_Thu,W9_Fri,W9_Sat,W10_Sun,W10_Mon,W10_Tue,W10_Wed,W10_Thu,W10_Fri,W10_Sat,W11_Sun,W11_Mon,W11_Tue,W11_Wed,W11_Thu,W11_Fri,W11_Sat,W12_Sun,W12_Mon,W12_Tue,W12_Wed,W12_Thu,W12_Fri,W12_Sat,W2_cnt,W3_cnt,W4_cnt,W5_cnt,W7_cnt,W8_cnt,W9_cnt,W10_cnt,W11_cnt,W12_cnt,tot_cnt,weekly_cnt_sd,weekly_entropy
1084,0,1,0,3,4,3,0,0,0,0,6,4,0,0,0,1,0,6,5,0,2,6,4,0,4,3,2,1,0,0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,0,2,3,1,0,0,0,4,10,8,0,0,0,0,2,1,4,0,0,0,0,0,1,2,0,0,4,2,4,6,2,2,4,3,3,2,32,1.3165611772087666,-0.10834899675331745
1085,1,2,5,0,0,1,0,1,0,4,0,3,1,0,1,0,7,0,1,0,0,0,2,3,0,1,0,0,0,1,5,0,1,0,0,0,0,2,0,1,0,0,0,1,9,0,1,0,0,0,1,3,0,1,0,0,0,2,4,0,2,0,0,1,4,4,0,1,0,0,4,4,3,3,3,2,3,3,3,4,32,0.6324555320336759,-0.09836451649761999
1086,0,1,2,0,2,0,0,0,1,4,0,2,0,0,0,1,4,0,0,1,0,1,1,3,0,0,0,0,0,1,4,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,0,1,1,3,0,0,0,1,3,3,3,3,2,2,2,2,2,4,26,0.699205898780101,-0.10091825383383908
1087,0,1,0,1,1,2,1,0,0,0,3,1,5,4,1,2,1,2,5,0,1,1,0,1,1,2,0,0,0,1,2,2,0,0,0,1,0,2,3,5,1,0,0,1,3,2,4,0,0,3,2,3,3,3,1,1,0,0,1,4,1,1,0,0,0,6,2,0,1,1,5,4,6,4,3,5,4,7,4,4,46,1.1737877907772674,-0.10035171299985013
1088,0,2,4,5,4,0,0,0,3,0,2,5,0,0,0,2,5,4,3,0,1,0,0,4,3,1,2,0,0,0,3,1,2,0,0,0,1,4,0,1,0,0,0,0,4,1,2,0,0,2,1,2,0,2,0,1,0,0,3,3,1,0,0,0,0,2,2,1,0,0,4,3,5,4,3,3,3,5,3,3,36,0.8432740427115678,-0.09956067071856234
1089,1,4,0,0,3,0,0,0,4,1,0,2,1,0,0,6,0,0,3,1,1,1,3,0,0,4,0,0,1,3,0,0,1,0,0,1,3,0,0,2,0,0,0,0,0,0,1,0,0,1,3,0,1,6,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,3,4,4,3,3,3,1,5,2,4,32,1.1352924243950935,-0.1052085401148425
1090,0,1,0,0,0,1,0,0,4,0,0,0,0,0,3,0,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,2,1,4,2,0,1,0,3,1,2,16,1.2649110640673518,-0.14354356596402637
1091,0,3,5,3,2,1,0,0,1,0,2,1,2,0,1,0,0,3,1,0,0,0,0,1,3,1,0,0,0,0,1,2,1,0,0,0,0,0,3,0,2,0,0,0,2,4,0,0,0,0,0,1,6,0,1,2,1,0,0,2,0,0,0,1,1,3,2,1,0,3,5,4,3,3,3,2,2,4,2,6,34,1.3498971154211057,-0.10749680119788614
1092,0,1,0,1,0,0,0,1,0,0,2,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,3,0,2,1,2,1,0,17,1.2516655570345725,-0.1374655924543438
1093,0,0,3,1,0,0,1,0,2,3,0,3,0,0,2,0,1,0,4,2,2,0,1,5,1,3,0,0,1,0,7,1,1,0,0,0,0,3,1,2,0,0,0,0,3,1,2,0,0,0,0,1,0,1,0,1,1,0,2,0,2,0,0,0,1,4,0,1,1,0,3,3,5,4,4,3,3,3,3,4,35,0.7071067811865476,-0.0984715927734544
1094,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,2,1,0,1,1,9,0.5676462121975467,-0.1265405556143429
1095,0,1,4,1,0,1,0,0,1,3,0,1,2,0,0,3,4,2,0,0,0,0,2,5,0,1,0,0,0,0,4,0,1,0,0,0,0,5,0,0,1,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,4,4,3,3,2,2,2,1,2,0,23,1.2516655570345725,-0.11860728778637537
1096,0,0,0,3,6,0,0,1,3,0,2,3,0,0,2,5,1,1,3,0,0,1,2,1,1,2,2,0,0,1,0,1,2,0,0,0,2,0,1,1,1,0,0,0,0,1,2,0,0,0,3,0,3,1,2,0,0,2,0,2,2,1,0,0,1,0,0,1,1,0,2,4,5,6,3,4,2,4,4,3,37,1.2516655570345725,-0.1042233079517038
1097,0,0,2,2,2,0,0,0,0,2,3,2,1,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,1,0,3,4,1,2,2,3,2,1,2,2,22,0.9189365834726815,-0.10882881194317906
1098,0,0,2,2,0,1,0,0,0,4,3,2,1,0,0,0,2,2,2,1,0,0,7,3,1,2,1,0,0,0,4,0,2,1,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,2,0,5,2,2,1,2,0,0,2,0,1,0,0,0,0,1,2,1,0,0,3,4,4,5,3,3,2,6,2,3,35,1.2692955176439846,-0.10548132157133566
1099,0,0,0,2,1,0,1,0,0,0,5,2,1,0,1,0,0,3,4,1,1,2,0,1,2,1,1,0,0,1,0,4,0,0,0,0,0,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,2,2,0,0,0,0,0,1,1,0,0,3,3,5,5,2,2,1,2,2,2,27,1.3374935098492586,-0.11415224984789839
1100,0,0,0,1,4,1,0,0,1,0,1,1,0,0,0,0,1,2,1,0,0,0,0,0,2,2,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,3,3,3,2,3,0,3,2,1,2,22,1.0327955589886444,-0.1129100271434948
1101,0,0,0,4,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,3,1,0,3,1,1,0,1,2,1,13,1.0593499054713802,-0.14635213359380178
1102,2,1,3,3,1,0,0,0,1,3,2,0,1,0,0,1,0,5,0,0,1,1,0,3,2,2,1,0,0,1,3,1,0,0,0,0,0,1,2,1,0,1,0,0,4,3,0,0,0,0,0,1,3,1,0,1,0,0,2,3,1,0,0,0,0,1,3,1,0,0,5,4,3,5,3,4,2,4,3,3,36,0.9660917830792959,-0.10093067791663562
1103,2,4,0,0,0,0,0,5,3,0,1,1,0,0,3,4,0,0,1,0,0,1,4,0,0,2,0,0,1,1,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,1,1,5,0,0,0,3,0,2,4,0,0,0,0,0,2,4,0,0,0,0,2,2,4,3,3,2,3,1,3,2,3,26,0.8432740427115678,-0.10356849672856737
1104,0,2,0,5,3,2,0,1,3,0,3,4,1,0,1,2,1,5,1,1,0,1,3,0,1,2,1,0,1,1,0,1,3,1,0,0,3,0,1,4,1,0,0,0,0,2,4,0,0,2,2,0,1,1,1,0,0,2,0,1,0,1,0,0,3,0,3,0,3,0,4,5,6,5,5,4,2,5,3,3,42,1.2292725943057183,-0.10203617881233927
1105,3,6,0,0,0,0,0,1,2,0,0,2,0,0,5,3,0,0,2,1,2,3,6,0,3,1,0,2,1,5,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,1,0,0,1,3,0,0,1,0,0,1,0,0,0,1,0,0,2,3,5,5,3,3,0,4,3,2,30,1.4907119849998598,-0.11480118707635967
1106,0,2,1,3,0,0,0,0,2,3,3,2,1,0,0,0,5,3,1,1,0,0,0,4,3,0,2,0,0,0,2,3,1,1,0,1,0,2,2,2,1,0,0,0,3,1,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,3,5,0,4,0,3,5,4,3,4,5,3,3,2,3,35,0.97182531580755,-0.10130667940660831
1107,2,2,0,2,5,0,0,3,1,0,1,1,0,0,3,6,0,1,1,0,0,1,2,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,2,3,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,2,0,2,2,0,0,0,3,0,1,3,0,0,4,4,4,3,3,3,2,2,3,3,31,0.7378647873726218,-0.09974230690134749
1108,0,0,6,1,3,4,0,0,1,3,2,3,0,0,1,0,3,0,1,0,0,1,2,2,5,1,0,0,0,1,1,1,2,0,0,0,2,2,3,2,0,0,0,0,3,2,1,1,0,0,1,1,1,5,1,1,1,1,0,5,1,0,1,0,2,1,3,4,0,1,4,4,3,5,4,4,4,6,5,5,44,0.8432740427115678,-0.09817185534347224
1109,0,0,2,5,1,2,0,0,0,0,4,3,2,1,2,2,4,4,2,0,0,0,1,9,5,4,0,0,0,0,0,5,2,0,0,0,0,1,4,1,1,0,0,0,2,5,3,0,0,0,0,2,3,0,0,0,0,0,2,1,1,1,1,0,0,1,5,0,0,1,4,4,5,4,2,4,3,2,5,3,36,1.0749676997731399,-0.1023006851147089
1111,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,3,1,2,1,1,1,1,12,0.7888106377466155,-0.12816924727599174
1112,0,1,4,0,4,0,0,1,1,4,0,2,1,0,0,0,4,0,2,0,0,0,0,4,0,1,1,0,0,1,4,1,0,0,0,0,0,3,0,0,2,0,0,0,5,2,2,0,0,0,0,3,1,2,0,0,0,0,4,0,1,1,0,1,0,2,0,0,0,0,3,5,2,3,3,2,3,3,3,2,29,0.8755950357709131,-0.1023238976130695
1113,0,0,2,3,0,1,1,0,1,0,4,3,0,0,4,2,1,2,1,0,0,0,3,1,1,0,1,0,0,1,1,2,1,0,0,0,1,0,5,1,0,0,0,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,0,1,1,2,1,1,1,4,3,5,4,4,3,2,2,3,6,36,1.2649110640673518,-0.10489303228448292
1114,0,2,2,0,2,4,0,0,0,3,2,2,4,1,1,1,1,0,3,0,0,1,4,4,1,4,2,5,0,0,3,1,1,1,0,0,1,0,0,1,0,0,0,0,4,0,2,0,0,1,1,2,0,1,0,0,0,0,3,1,1,0,0,0,0,2,0,3,0,0,4,5,4,7,4,2,2,4,3,2,37,1.5670212364724212,-0.1091587585782967
1115,1,2,1,3,0,2,0,0,3,1,0,4,0,2,1,0,0,0,2,0,0,1,2,1,6,2,0,0,1,1,1,1,0,1,0,1,1,1,2,3,0,0,0,0,1,1,0,0,0,0,1,1,4,1,2,0,1,0,0,1,1,0,0,0,0,0,2,0,0,0,5,4,2,5,5,5,2,5,3,1,37,1.5670212364724212,-0.10947397466626797
1116,0,0,4,4,3,0,0,0,0,0,6,5,0,0,0,1,1,5,3,0,0,0,0,4,4,2,1,0,0,0,0,1,1,1,0,0,0,1,4,1,0,0,0,0,0,3,1,0,0,0,0,0,3,1,0,0,0,0,0,4,1,0,0,0,0,0,2,1,0,0,3,2,4,4,3,3,2,2,2,2,27,0.8232726023485646,-0.10251988846623791
1117,0,1,0,2,0,2,0,0,0,0,2,3,0,0,3,0,1,4,4,2,3,5,2,3,3,4,0,5,2,0,0,2,0,1,0,0,0,0,3,0,1,0,0,0,0,2,1,0,0,0,0,1,3,1,1,0,0,0,0,1,0,1,0,0,1,0,3,0,1,0,3,2,6,6,3,2,2,4,2,3,33,1.5670212364724212,-0.11260960041694262
1118,0,0,0,4,1,1,0,0,0,3,1,4,0,0,0,0,0,2,2,1,0,4,1,0,3,3,2,0,0,0,0,2,1,2,0,0,0,0,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0,1,0,2,3,0,2,3,3,3,5,3,2,1,1,3,4,28,1.2292725943057183,-0.11037677229285893
1119,0,5,0,2,1,9,0,0,6,3,1,4,2,3,0,2,0,3,1,0,0,1,2,1,2,5,3,1,0,3,0,4,4,1,0,1,2,1,2,4,2,0,0,0,1,0,0,1,0,2,2,0,0,1,0,0,0,3,0,1,1,0,0,0,5,0,1,3,0,1,4,6,3,7,4,6,2,3,3,4,42,1.6193277068654826,-0.10683496865252735
1120,0,0,2,0,3,0,0,0,1,1,1,1,0,0,2,0,2,0,3,0,0,0,1,3,1,2,0,0,0,0,2,1,0,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,2,4,3,4,2,2,2,2,1,2,24,0.9660917830792959,-0.10782870967457954
1121,1,1,0,4,0,0,1,1,1,0,1,4,1,2,0,2,2,6,1,0,0,2,6,1,0,4,0,3,0,1,0,2,1,0,0,0,2,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2,2,0,1,0,3,1,0,0,0,0,1,1,1,1,0,1,4,6,4,5,3,3,2,3,3,5,38,1.2292725943057183,-0.1034433038365538
1122,0,1,2,6,0,0,0,0,0,0,1,4,0,0,1,0,2,7,1,0,0,0,0,1,2,2,0,0,0,0,2,2,1,0,0,0,2,1,0,3,0,0,0,0,3,1,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,3,2,4,3,3,3,3,2,3,1,27,0.8232726023485646,-0.10264052355050357
1123,1,1,0,7,5,1,4,10,5,2,7,5,0,2,4,0,4,6,0,0,1,0,0,1,3,2,0,0,0,0,1,2,1,0,1,1,0,3,5,3,0,0,0,0,5,2,6,0,0,0,1,6,4,0,4,0,3,0,7,1,0,0,0,1,1,6,3,4,2,1,6,6,4,3,4,4,3,4,3,7,44,1.429840705968481,-0.10348309526639372
1124,0,0,2,0,1,0,0,0,0,3,3,3,0,0,2,0,2,2,1,0,0,8,2,1,4,1,0,0,2,0,2,0,0,0,0,1,0,2,9,0,0,0,0,0,1,3,1,0,0,0,0,0,6,0,0,0,1,0,2,5,0,0,0,0,0,0,2,0,5,0,2,3,4,5,2,3,3,1,3,2,28,1.1352924243950935,-0.10807434669309852
1125,0,0,3,4,4,0,0,0,0,5,6,0,1,0,0,2,6,10,2,0,1,2,1,2,0,4,0,0,0,0,4,5,0,0,0,0,0,1,6,2,0,0,0,1,2,4,3,0,0,0,0,2,4,7,2,1,0,0,1,1,2,0,1,1,0,1,3,0,1,3,3,3,5,4,2,3,4,5,4,5,38,1.0327955589886444,-0.10109659457283787
1126,2,2,4,3,0,2,1,0,1,0,4,4,1,0,0,0,2,5,3,1,0,0,1,1,0,9,0,0,1,0,3,1,5,0,0,1,0,4,2,0,0,0,0,0,1,4,2,0,0,1,4,3,1,3,0,0,0,4,3,0,0,0,0,1,1,2,2,0,0,0,6,4,4,3,4,3,3,5,2,4,38,1.1352924243950935,-0.1022496240388225
1128,0,5,2,0,1,1,1,0,3,4,0,6,1,0,0,9,4,0,4,2,0,0,2,3,0,1,0,0,0,2,4,0,2,0,1,0,2,2,0,1,0,0,0,2,6,0,1,0,0,0,4,1,0,2,1,0,0,3,3,0,2,0,0,0,4,1,0,3,3,1,5,4,4,3,4,3,3,4,3,5,38,0.7888106377466155,-0.09866594158733029
1129,1,2,9,0,5,1,0,1,0,3,4,3,4,0,0,0,1,4,9,1,0,4,1,3,4,3,1,0,0,0,3,2,4,2,0,0,0,0,6,4,4,0,0,0,0,6,4,2,0,0,1,0,9,3,0,0,0,0,0,3,6,0,0,1,2,0,2,2,2,0,5,5,4,6,4,3,3,3,2,5,40,1.247219128924647,-0.10290662275217005
1131,0,0,2,1,2,0,0,0,0,0,0,3,0,0,0,0,0,1,4,0,0,3,2,3,0,4,1,0,0,0,1,1,1,0,0,1,0,3,0,1,1,0,0,0,2,0,3,0,0,0,0,1,0,2,0,0,0,1,0,0,1,1,0,0,2,0,1,1,4,2,3,1,2,5,3,4,2,2,3,5,30,1.3333333333333333,-0.11066573126586496
1132,2,2,1,1,6,1,2,2,2,0,1,4,1,1,3,3,2,0,6,1,0,1,1,0,0,8,2,0,2,2,1,0,2,1,1,1,4,3,0,2,0,0,0,0,1,0,1,1,0,1,3,1,0,1,0,0,2,3,2,2,2,0,0,2,3,1,1,1,0,0,7,6,5,4,6,4,3,4,5,5,49,1.1972189997378648,-0.09996449525201738
1133,0,1,5,1,1,1,0,0,0,2,2,1,0,0,2,2,1,5,2,0,0,0,1,1,2,2,1,0,0,1,0,4,2,0,0,0,0,0,3,1,1,0,0,0,1,5,0,1,0,0,0,1,4,1,0,0,0,0,0,3,1,0,0,0,0,0,2,1,0,0,5,3,5,5,3,3,3,3,2,2,34,1.1737877907772674,-0.10455915583773577
1134,0,0,0,0,2,2,3,0,0,0,1,1,0,0,2,0,1,2,6,1,0,0,0,2,1,2,0,0,0,0,0,4,1,4,0,0,0,0,2,2,1,0,0,0,0,3,4,2,0,0,3,1,2,0,1,0,0,0,0,3,2,0,0,1,1,0,0,2,0,1,3,2,5,3,3,3,3,4,2,4,32,0.9189365834726815,-0.10171422506514385
1135,3,0,4,9,5,1,0,0,1,2,3,7,0,3,2,1,4,6,6,2,3,9,2,1,6,6,0,1,0,0,3,7,1,0,0,0,0,3,4,8,1,0,0,0,5,6,6,0,0,3,5,6,1,0,1,1,0,0,3,2,5,1,2,0,0,2,2,2,0,0,5,5,7,6,3,4,3,6,5,3,47,1.4181364924121764,-0.10241743333350332
1310,1,3,4,2,1,0,0,0,2,3,4,2,0,0,0,0,2,1,0,0,1,2,1,2,4,2,0,0,1,0,3,2,1,0,0,1,1,1,2,4,0,0,0,0,2,4,2,0,0,0,0,2,2,0,0,0,0,0,3,2,2,1,0,1,0,3,2,1,0,0,5,4,3,5,4,5,3,2,4,4,39,0.9944289260117533,-0.10041805138265462
1311,2,0,0,1,2,0,0,0,4,0,1,1,0,0,0,2,3,0,0,0,0,3,2,2,0,2,1,0,0,4,1,1,0,0,0,0,2,0,1,2,1,0,0,2,1,1,2,0,0,0,2,0,4,1,0,0,1,1,0,2,0,0,0,0,4,0,1,8,1,2,3,3,2,5,3,4,4,3,3,5,35,0.97182531580755,-0.10130667940660831
1312,0,0,3,3,4,0,0,0,0,1,3,2,0,0,0,1,2,3,1,0,0,0,1,3,3,2,0,0,0,0,2,3,1,0,0,0,0,1,2,1,0,0,0,0,1,3,1,0,0,0,0,1,5,2,0,0,0,0,1,1,2,0,0,0,1,1,4,2,0,0,3,3,4,4,3,3,3,3,3,4,33,0.48304589153964794,-0.0969746403307623
1313,0,3,5,0,2,1,0,0,1,5,0,3,1,0,0,1,6,0,2,2,0,0,2,5,0,3,1,0,0,0,6,0,1,0,0,0,1,5,0,1,1,0,0,0,2,1,1,0,0,0,1,2,0,0,0,0,0,0,4,0,1,0,0,0,3,5,0,1,1,0,4,4,4,4,2,4,3,2,2,4,33,0.9486832980505138,-0.10181592604158639
1314,0,3,2,1,0,4,0,0,3,0,2,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,3,0,0,0,0,0,0,1,0,1,0,1,1,0,3,0,0,0,3,0,1,0,1,0,0,0,0,0,2,0,0,0,4,4,2,1,2,2,2,3,3,1,24,1.0749676997731399,-0.1109120542910487
1315,0,1,2,1,3,3,2,3,0,3,2,5,0,0,0,0,4,3,2,0,1,0,1,1,1,3,1,0,3,1,2,2,5,0,0,2,2,3,2,5,0,1,0,0,6,1,1,2,0,5,1,2,2,1,0,2,1,3,2,3,2,0,0,0,1,2,2,0,2,2,6,4,4,5,5,6,4,6,5,5,50,0.816496580927726,-0.09739304850492189
1317,0,1,3,0,2,1,0,0,0,4,2,2,3,0,0,0,0,1,3,1,0,0,1,3,0,2,4,0,0,0,3,0,2,2,0,0,0,2,0,3,1,0,0,0,2,2,1,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,2,2,3,0,0,4,4,3,4,3,3,3,4,1,4,33,0.9486832980505138,-0.1018847427448522
1318,0,1,1,8,3,1,0,0,1,0,4,3,2,1,1,3,5,3,1,1,1,0,0,0,2,1,0,0,0,0,0,2,3,1,0,0,2,1,5,2,0,2,0,0,2,3,2,2,0,0,0,0,4,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,5,5,7,2,3,5,4,2,3,1,37,1.8287822299126937,-0.11431909944832079
1321,0,4,3,0,0,1,2,1,7,6,0,1,0,1,1,4,3,1,2,0,0,1,2,2,1,0,1,0,3,3,4,0,0,0,1,1,1,4,0,1,0,0,0,0,1,0,2,0,0,3,2,1,1,0,0,0,3,2,2,2,2,0,0,1,2,0,1,0,3,0,4,5,5,5,4,4,2,4,5,4,42,0.9189365834726815,-0.0990960777123363
1322,0,3,3,5,1,0,0,1,1,2,4,0,0,0,1,4,0,5,0,0,0,1,0,5,3,0,0,1,4,0,1,2,1,0,1,1,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,1,0,3,3,6,0,0,0,0,4,0,4,0,0,0,4,4,3,4,5,2,1,2,3,2,30,1.247219128924647,-0.10881977143529102
1323,0,0,0,4,4,0,0,0,0,1,2,3,3,0,0,0,1,4,6,1,0,0,0,3,5,6,2,0,1,1,0,2,5,4,0,0,0,0,2,5,3,0,0,0,2,2,6,0,1,1,0,0,3,3,1,0,0,0,0,3,2,0,0,1,1,0,1,1,3,2,2,4,4,4,5,3,4,4,2,6,38,1.2292725943057183,-0.1034865972265988
1324,0,0,0,2,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,2,0,0,1,0,0,2,0,0,0,1,0,0,3,1,0,1,2,3,1,1,3,2,3,2,2,4,23,0.9486832980505138,-0.1085636347600743
1326,0,1,2,4,4,0,0,2,0,2,9,2,1,0,0,1,10,2,0,2,0,0,0,1,4,2,1,2,0,0,0,3,0,2,0,0,0,1,7,3,2,0,0,1,1,7,2,0,0,0,0,0,4,1,0,0,0,0,0,5,0,0,0,0,1,0,3,0,0,3,4,5,4,5,2,4,4,2,1,3,34,1.3498971154211057,-0.1077327862710493
1327,0,0,0,4,0,0,2,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,3,0,1,2,0,0,0,4,0,1,0,0,1,2,3,0,0,0,0,0,5,1,1,0,0,4,0,1,1,0,1,1,0,0,2,3,0,0,0,0,0,3,2,0,0,1,2,2,2,3,2,3,3,5,2,3,27,0.9486832980505138,-0.10475596339601305
1330,2,2,6,4,4,0,0,2,2,6,0,4,0,0,0,4,4,0,7,1,0,0,6,5,1,1,0,0,1,2,7,2,3,1,0,1,2,0,0,1,1,0,0,4,4,1,1,0,0,2,3,5,0,4,0,0,3,2,1,0,2,0,0,2,0,1,1,2,2,1,5,4,4,4,6,4,4,4,4,6,45,0.8498365855987975,-0.09807064282812879
1331,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,3,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,1,2,1,1,1,0,15,0.8498365855987975,-0.12042825990427979
1332,0,0,0,0,1,1,0,0,0,0,3,4,0,0,0,0,0,1,3,2,0,5,2,0,1,0,1,4,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,0,1,1,1,2,2,3,5,3,2,2,1,3,4,27,1.1595018087284057,-0.10956964943884175
1333,0,1,2,3,10,0,0,0,0,3,4,5,1,0,0,0,3,2,4,2,2,2,5,1,2,2,1,2,0,2,8,4,2,0,0,0,0,3,3,2,0,0,1,1,1,2,1,1,0,1,3,2,2,2,1,0,1,1,3,3,1,0,0,1,1,6,4,1,2,1,4,4,5,7,4,3,6,6,5,7,51,1.3703203194062976,-0.10094465416780049
1334,0,0,2,2,2,1,0,0,0,3,4,2,1,0,0,1,0,2,2,1,0,0,0,2,0,3,0,14,0,0,3,1,2,0,0,0,0,2,2,2,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,4,4,4,3,3,4,2,1,2,1,28,1.2292725943057183,-0.11047687762222722
1336,0,0,1,0,3,1,0,0,0,3,1,0,1,0,0,0,4,1,0,0,0,0,0,3,1,2,0,0,0,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,3,0,1,1,0,0,0,2,0,1,0,0,0,0,2,0,2,0,0,0,0,2,0,3,0,0,3,3,2,3,3,2,3,2,2,2,25,0.5270462766947299,-0.09878162763865324
1337,0,0,5,3,5,1,0,0,0,0,0,5,0,0,0,3,6,1,5,0,0,0,3,2,1,3,0,0,0,0,0,1,4,0,0,0,0,2,2,1,0,0,0,0,2,1,1,0,0,0,0,1,0,3,0,0,0,0,4,1,2,0,0,0,0,1,0,1,0,0,4,1,4,4,2,3,3,2,3,2,28,1.0327955589886444,-0.10598105389345469
1338,0,2,3,0,1,0,0,0,0,3,2,2,0,0,4,2,1,0,6,0,0,0,1,0,3,4,0,0,0,1,1,0,2,1,0,0,0,1,1,4,0,0,0,1,1,1,1,0,0,1,0,1,0,3,1,0,0,1,1,1,3,0,0,0,1,1,1,1,0,0,3,3,4,3,4,3,4,4,4,4,36,0.5163977794943222,-0.09692124632972966
1339,1,0,3,5,3,3,0,0,2,4,10,1,4,1,0,1,2,5,5,1,0,0,1,3,5,2,2,5,3,0,6,10,4,1,0,0,0,3,3,2,1,1,3,0,1,3,1,1,0,0,0,7,0,3,2,8,0,0,3,1,6,0,0,0,0,0,6,3,2,0,5,6,5,6,5,5,5,4,3,3,47,1.0593499054713802,-0.09929998319690576
